date,kcal,protein_g,carb_g,sugar_g,fiber_g,fat_g,satfat_g,magnesium_mg,potassium_mg,sodium_mg,vit_index,min_index,plants_day,plants_7d,tss,carb_target_g,carb_gap_g,microbiome,kcal_observed,kcal_assumed,n_items,pct_plant,pct_dairy,pct_animal,pct_other,pct_upf,pct_kcal_protein,pct_kcal_carb,pct_kcal_fat,mono_g,poly_g,trans_g,fat_split_mis,cnt_avocado,cnt_lenticchie,cnt_uova,cnt_banane,cnt_ceci,cnt_avena,cnt_patate_dolci,cnt_caffe
2025-12-04,1603,81.5,232.8,59.8,41.8,45.2,21.0,567,3061,941,53.4,92.6,10,32,78,381,-148,96.7,1053,550,14,83.9,16.1,0.0,0.0,10.9,19.6,56.0,24.4,12.94,7.47,0.79,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2025-12-05,2893,165.0,353.2,80.8,51.8,99.6,33.4,712,4460,4582,67.8,100.0,9,30,103,434,-81,95.6,1089,1804,20,73.3,14.9,11.7,0.0,14.6,22.2,47.6,30.2,36.88,17.34,1.22,0,0.67,0.0,3.0,2.0,0.0,1.0,0.0,0.0
2025-12-06,1565,102.2,214.7,63.0,50.6,34.3,13.5,359,3349,699,65.6,92.8,9,29,114,458,-243,96.2,663,902,13,64.1,8.6,22.5,4.8,8.4,25.9,54.5,19.6,13.38,3.08,1.37,0,0.0,1.0,0.0,0.0,0.0,0.0,1.33,0.0
2025-12-07,1558,103.2,214.4,38.3,44.7,32.3,12.4,386,4037,274,66.0,91.1,8,29,165,567,-352,97.3,1310,248,11,63.5,7.6,24.1,4.8,4.4,26.5,54.9,18.6,12.56,2.95,1.29,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-08,2594,162.6,441.8,106.9,108.9,28.9,9.6,1059,8804,1389,77.1,100.0,19,29,71,366,76,91.3,777,1817,24,93.3,6.7,0.0,0.0,24.6,24.3,66.0,9.7,9.23,6.66,0.2,0,0.0,1.0,0.0,1.0,0.0,1.0,1.33,0.0
2025-12-09,3265,156.2,448.9,131.5,59.2,102.0,38.8,789,6027,1970,73.0,99.5,12,29,80,385,64,89.1,1085,2180,21,82.6,1.2,13.9,2.3,31.8,18.7,53.8,27.5,35.07,17.56,1.82,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2025-12-10,884,59.4,103.5,43.1,15.6,30.0,16.8,159,2058,811,68.2,59.3,6,29,74,372,-269,96.3,656,228,9,48.7,51.3,0.0,0.0,7.7,25.8,44.9,29.3,7.75,2.33,1.05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-11,2461,119.7,335.2,95.8,82.4,78.6,27.0,737,4149,1750,57.2,93.4,9,27,82,389,-54,87.7,729,1732,15,88.9,1.6,9.5,0.0,27.7,18.9,53.1,28.0,31.12,12.76,0.45,0,0.67,1.0,3.0,1.0,0.0,1.0,0.0,0.0
2025-12-12,1491,75.4,268.3,87.1,62.8,15.3,4.3,419,4086,1785,74.2,93.7,11,27,75,374,-106,93.4,589,902,13,90.9,9.1,0.0,0.0,8.8,19.9,71.0,9.1,4.19,4.81,0.09,0,0.0,1.0,0.0,0.0,0.0,0.0,1.33,0.0
2025-12-13,2704,147.9,350.2,98.2,41.6,82.5,24.0,521,3195,5204,80.8,98.3,10,30,202,646,-296,92.7,1791,913,18,74.8,7.9,17.3,0.0,24.5,21.6,51.2,27.2,30.6,17.04,0.57,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2025-12-14,2549,120.5,348.6,98.5,51.5,76.9,30.8,671,4829,2117,81.2,96.1,9,31,101,430,-81,90.3,1876,673,13,82.3,0.0,14.7,2.9,32.2,18.8,54.3,27.0,26.33,11.5,1.77,0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0
2025-12-15,1559,101.4,230.7,56.0,42.7,30.3,9.4,512,4828,1253,83.1,100.0,9,32,72,368,-137,98.7,1314,245,13,69.2,20.8,10.0,0.0,4.4,25.3,57.6,17.0,8.94,6.31,0.34,0,0.0,0.0,2.0,0.0,1.25,0.6,1.25,0.0
2025-12-16,2005,118.5,335.8,79.6,76.3,27.3,8.9,888,4770,956,74.6,97.0,10,30,72,368,-32,94.2,784,1221,16,92.2,7.8,0.0,0.0,19.5,23.0,65.1,11.9,8.89,6.25,0.17,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2025-12-17,2207,121.1,320.5,71.0,77.5,56.2,16.1,694,4794,1208,72.0,96.4,12,30,73,370,-49,96.0,280,1927,18,79.5,7.9,10.6,2.1,13.2,21.3,56.4,22.3,24.17,9.29,0.2,0,0.67,1.0,3.0,1.0,0.0,1.0,1.33,0.0
2025-12-18,2458,126.6,363.6,91.2,64.7,64.8,18.7,819,5639,2121,84.5,99.9,12,30,75,374,-11,93.0,462,1997,19,84.1,6.4,9.5,0.0,23.2,19.9,57.2,22.9,26.79,11.98,0.21,0,0.67,0.0,3.0,1.0,0.0,1.0,0.0,0.0
2025-12-19,2416,141.1,291.3,62.2,36.6,78.4,30.8,566,3803,2888,62.2,100.0,11,30,71,366,-74,96.3,946,1471,16,75.6,6.5,17.9,0.0,12.5,23.2,47.9,29.0,27.21,13.52,1.44,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2025-12-20,2579,111.4,332.7,69.2,43.3,94.3,32.3,507,3149,3622,61.7,87.2,8,27,125,481,-149,85.5,2030,550,15,78.8,1.5,19.7,0.0,35.1,17.0,50.7,32.3,34.91,17.02,0.64,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2025-12-21,1608,78.3,274.8,56.5,67.1,27.0,10.9,575,3867,959,55.3,93.2,11,28,197,635,-360,94.1,420,1187,16,91.9,3.5,0.0,4.7,10.9,18.9,66.4,14.7,8.55,5.0,0.28,0,0.0,1.0,0.0,1.0,0.0,1.0,1.33,0.0
2025-12-22,2155,121.1,307.4,67.0,78.6,56.1,16.1,689,4903,1205,75.9,97.0,13,26,77,379,-71,91.3,0,2155,18,81.1,8.0,10.9,0.0,11.3,21.8,55.4,22.7,24.15,9.23,0.2,0,0.67,1.0,3.0,1.0,0.0,1.0,1.33,0.0
2025-12-23,2965,152.9,421.1,121.3,54.7,81.3,30.5,713,5999,1654,72.6,95.4,11,27,84,394,28,88.8,492,2473,21,74.1,5.3,20.6,0.0,24.0,20.2,55.6,24.2,30.76,11.32,1.49,0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0
2025-12-24,2404,111.4,332.3,98.5,35.2,71.3,28.6,442,3064,2288,59.0,88.8,7,27,137,507,-175,86.0,553,1852,13,81.1,0.0,18.9,0.0,33.5,18.4,55.0,26.6,26.05,10.06,1.65,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-25,3073,154.5,407.9,99.9,73.6,97.4,45.5,675,5351,2815,82.5,100.0,13,26,48,317,91,88.0,1688,1385,19,68.8,11.7,19.5,0.0,22.4,19.8,52.2,28.0,33.12,10.66,2.33,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2025-12-26,2335,131.5,336.3,73.8,82.6,58.6,16.6,742,5019,1497,72.2,97.9,14,25,92,411,-74,89.3,0,2335,21,82.6,7.4,10.0,0.0,13.6,21.9,56.1,22.0,25.02,10.09,0.21,0,0.67,1.0,3.0,1.0,0.0,1.0,1.33,0.0
2025-12-27,2666,129.1,353.2,92.6,50.6,85.7,30.6,664,3582,3515,63.6,100.0,7,23,166,569,-216,86.2,1453,1214,14,87.0,1.4,8.8,2.8,14.8,19.1,52.3,28.6,29.38,18.06,0.42,0,0.4,0.0,3.0,1.0,0.0,1.0,0.0,0.0
2025-12-28,2133,116.1,326.2,107.7,67.8,50.4,22.2,833,6784,1186,83.8,99.2,13,27,104,436,-110,82.7,1583,550,19,86.6,6.1,7.3,0.0,44.4,20.9,58.7,20.4,15.99,7.13,0.54,0,0.0,0.0,2.0,1.0,0.0,1.0,1.25,0.0
2025-12-29,2101,85.8,364.2,60.9,74.3,38.6,16.1,576,3995,1197,51.8,91.3,13,28,48,317,48,91.1,914,1187,17,97.4,2.6,0.0,0.0,20.9,16.0,67.8,16.2,11.59,7.18,0.43,0,0.0,1.0,0.0,1.0,0.75,1.0,1.33,0.0
2025-12-30,2545,100.3,419.2,55.6,80.3,54.4,18.2,679,5150,2082,58.9,94.1,12,27,0,214,205,89.9,1358,1187,17,97.8,2.2,0.0,0.0,20.4,15.6,65.3,19.1,15.64,16.17,0.28,0,0.0,1.0,0.0,1.0,0.0,1.0,1.33,0.0
2025-12-31,2063,97.0,265.7,60.7,31.1,67.2,26.3,362,3462,1879,63.6,91.4,8,25,24,265,0,86.5,1814,248,11,77.2,5.7,17.1,0.0,22.7,18.9,51.7,29.4,22.69,11.25,1.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-01,1738,93.5,293.4,44.6,65.6,25.9,8.9,711,4467,759,72.3,93.1,11,25,42,304,-10,89.1,1001,737,15,91.0,9.0,0.0,0.0,14.0,21.0,65.9,13.1,8.24,5.83,0.17,0,0.0,0.8,0.0,1.0,0.0,1.0,0.0,0.0
2026-01-02,2234,115.9,333.2,34.8,28.0,45.4,14.3,389,2855,1265,81.5,89.9,8,27,47,314,19,95.1,1248,986,13,72.1,5.3,22.6,0.0,3.1,21.0,60.4,18.5,17.01,7.16,1.12,0,0.0,0.0,2.0,0.0,0.75,0.0,0.0,1.0
2026-01-03,1685,94.5,216.2,29.3,32.9,49.7,12.1,300,2306,1256,47.3,81.6,7,27,65,353,-137,94.8,1456,228,10,73.5,7.0,19.5,0.0,4.1,22.4,51.2,26.5,23.44,7.77,0.81,0,0.8,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2026-01-04,2033,93.8,338.5,41.8,19.0,30.4,11.1,319,2108,707,29.8,80.8,7,25,54,329,9,91.2,1518,515,12,77.0,8.2,14.8,0.0,7.0,18.7,67.6,13.7,11.64,3.91,1.08,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2026-01-05,2261,111.5,377.4,55.2,66.4,38.4,15.7,777,4297,1044,75.5,100.0,10,25,43,306,72,90.1,1447,814,15,86.4,13.6,0.0,0.0,10.8,19.4,65.6,15.0,11.77,6.64,0.63,0,0.0,0.8,0.0,1.0,0.0,1.0,0.0,0.0
2026-01-06,1805,77.4,301.6,59.5,81.0,34.0,16.4,581,4755,747,64.4,92.5,9,25,46,312,-11,86.7,1168,638,12,94.9,0.9,0.0,4.2,22.2,17.0,66.2,16.8,9.8,5.17,0.5,0,0.0,1.8,0.0,0.0,0.0,0.0,1.33,0.0
2026-01-07,2090,86.5,315.8,35.2,53.4,53.3,21.4,376,2593,2845,59.6,90.7,8,27,0,214,102,93.4,1604,486,12,82.7,9.8,7.5,0.0,8.6,16.6,60.5,23.0,16.37,8.91,0.8,0,0.0,0.7,2.0,0.0,1.25,0.0,0.0,2.0
2026-01-08,1754,69.3,262.6,54.5,33.4,52.2,17.7,503,3490,2481,70.1,88.3,8,26,11,237,25,84.0,1204,550,11,97.8,2.2,0.0,0.0,35.7,15.4,58.4,26.1,15.74,13.61,0.37,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-01-09,2485,112.8,370.1,47.3,42.1,58.9,24.9,411,3675,2497,83.7,100.0,9,25,45,310,60,89.3,2256,228,12,89.0,4.7,6.3,0.0,13.4,18.3,60.1,21.5,16.49,12.58,0.46,0,0.0,0.8,2.0,0.0,0.0,0.0,0.0,1.0
2026-01-10,2141,100.2,370.8,46.5,46.8,28.7,8.7,456,3778,1727,70.5,94.0,10,24,72,368,3,90.0,1626,515,14,90.8,5.5,3.6,0.0,6.6,18.7,69.2,12.1,8.72,8.24,0.13,0,0.0,0.8,1.0,1.0,0.0,0.0,0.0,1.0
2026-01-11,1554,69.2,281.7,64.2,68.9,23.2,10.0,577,4929,350,64.6,90.8,11,24,54,329,-48,88.6,367,1187,15,96.4,3.6,0.0,0.0,11.3,17.2,69.9,12.9,7.53,3.73,0.25,0,0.0,1.0,0.0,1.0,0.0,1.0,1.33,0.0
2026-01-12,2359,108.6,323.5,45.7,42.5,70.7,21.0,411,2847,1968,84.6,91.8,8,26,62,346,-23,90.4,1371,988,13,78.5,5.0,16.5,0.0,14.1,18.4,54.7,26.9,28.27,12.28,0.35,0,0.67,0.0,5.0,0.0,0.75,0.0,0.0,1.0
2026-01-13,1622,97.0,178.9,25.5,50.6,60.5,20.9,395,3435,2657,80.3,99.6,9,27,67,357,-178,94.7,950,673,13,65.7,19.9,14.4,0.0,4.4,23.5,43.4,33.0,24.79,7.7,0.72,0,0.67,0.9,3.0,0.0,0.0,0.0,0.0,0.0
2026-01-14,2224,123.0,274.8,48.3,72.0,74.5,17.1,501,4548,1793,78.0,96.8,10,28,74,372,-97,96.4,601,1623,15,72.9,6.1,21.0,0.0,3.1,21.8,48.6,29.7,35.82,11.88,0.11,0,1.33,1.0,6.0,0.0,0.0,0.0,1.33,0.0
2026-01-15,2292,122.7,402.3,97.8,94.1,30.9,10.1,908,7251,1306,79.6,100.0,19,30,77,379,24,95.8,655,1637,25,90.0,10.0,0.0,0.0,13.8,20.6,67.7,11.7,7.54,4.41,0.19,0,0.0,1.0,0.0,1.0,0.0,1.0,1.33,0.0
2026-01-16,1603,95.2,240.2,39.7,36.4,30.6,9.9,333,3622,298,66.7,89.4,9,31,75,374,-134,98.7,568,1034,10,70.8,7.4,21.8,0.0,4.3,23.5,59.4,17.0,10.62,2.09,1.09,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2026-01-17,2277,124.2,348.3,112.0,64.8,51.8,21.8,813,5205,3283,52.5,100.0,10,32,160,556,-208,91.8,577,1700,17,89.3,10.7,0.0,0.0,27.5,21.1,59.1,19.8,16.48,8.53,0.82,0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
2026-01-18,2320,111.2,326.2,76.8,63.2,66.0,29.2,626,4287,1096,80.7,90.2,10,31,103,434,-108,92.0,1029,1291,14,83.3,1.7,15.1,0.0,26.5,19.0,55.7,25.4,23.12,7.67,1.53,0,0.0,0.9,0.0,1.0,0.0,1.0,0.0,0.0
2026-01-19,2530,146.8,338.2,52.1,65.0,69.2,18.0,520,4452,4183,73.5,100.0,13,30,83,391,-53,97.1,575,1955,19,77.4,9.1,13.4,0.0,9.8,22.9,52.8,24.3,27.34,14.21,0.55,0,0.67,1.0,3.0,0.0,0.0,0.0,1.33,0.0
2026-01-20,2527,121.6,370.3,95.4,88.7,69.6,22.5,805,5063,1719,70.5,95.1,12,30,96,419,-49,94.3,158,2370,19,88.5,2.2,9.3,0.0,19.0,18.8,57.1,24.1,28.74,11.06,0.19,0,0.67,1.0,3.0,1.0,0.0,1.0,1.33,0.0
2026-01-21,1602,88.8,279.7,98.7,40.7,21.1,8.1,453,3973,381,74.3,97.9,10,32,75,374,-95,89.3,1602,0,6,87.8,12.2,0.0,0.0,35.5,21.4,67.2,11.4,6.15,4.14,0.2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-22,2727,145.5,346.1,81.5,50.8,89.5,30.0,666,4150,3677,65.9,100.0,8,30,100,428,-82,95.7,922,1804,17,83.0,5.7,11.2,0.0,14.3,21.0,49.9,29.1,33.11,18.15,0.34,0,0.67,0.0,3.0,2.0,0.0,1.0,0.0,0.0
2026-01-23,2355,130.1,378.2,86.4,89.4,44.3,11.6,874,5464,1671,66.0,97.9,16,33,76,376,2,96.9,1541,814,21,90.8,9.2,0.0,0.0,10.4,21.4,62.2,16.4,9.24,6.94,0.19,0,0.0,0.9,0.0,1.0,0.0,1.0,0.0,0.0
2026-01-24,2293,75.4,292.6,92.9,17.3,88.3,42.4,228,2077,1348,63.0,73.6,7,32,39,297,-5,86.0,837,1456,10,81.5,0.0,15.3,3.3,46.8,13.3,51.6,35.1,30.44,8.33,2.13,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2026-01-25,2621,157.1,331.1,107.7,57.6,86.1,23.1,512,4917,1786,82.9,100.0,15,36,142,518,-186,93.5,2621,0,12,59.1,1.9,38.9,0.0,21.7,23.0,48.6,28.4,36.8,10.0,0.58,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-26,2312,118.7,288.9,58.0,44.4,81.7,32.5,582,3738,1372,65.2,100.0,9,36,77,379,-90,96.8,778,1535,16,70.5,14.8,10.1,4.7,10.5,20.1,48.8,31.1,30.5,10.04,1.24,0,0.67,0.0,3.0,1.0,0.0,1.0,0.0,0.0
2026-01-27,1749,79.6,266.3,100.5,54.1,47.6,21.5,606,3691,1580,39.8,90.9,9,36,72,368,-102,86.9,756,992,15,95.8,4.2,0.0,0.0,43.7,17.6,58.8,23.6,15.02,7.56,0.5,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-01-28,1771,96.6,301.5,68.2,64.8,21.7,5.9,544,4214,766,83.0,93.0,13,37,92,411,-109,97.6,619,1152,17,83.6,7.6,8.8,0.0,8.0,21.6,67.4,10.9,7.44,4.76,0.1,0,0.0,1.0,2.0,1.0,0.0,0.0,1.33,1.0
2026-01-29,2033,118.5,308.3,77.3,80.3,43.2,13.7,619,4520,1168,71.9,95.6,12,37,79,383,-75,96.4,582,1452,17,80.0,8.5,11.5,0.0,12.0,22.6,58.8,18.6,14.2,8.75,0.18,0,0.0,1.0,3.0,1.0,1.25,1.0,1.33,0.0
2026-01-30,2293,96.9,398.4,92.7,74.8,45.6,15.9,591,4420,3118,54.4,92.8,13,34,21,259,140,93.0,1744,550,17,98.3,1.7,0.0,0.0,23.4,16.2,66.6,17.2,12.6,8.16,0.34,0,0.0,0.0,0.0,1.0,1.25,1.0,0.0,1.0
2026-01-31,1994,90.5,269.3,86.3,34.9,68.6,28.6,492,3418,2730,70.4,99.5,9,34,40,299,-30,90.3,1445,550,16,83.1,13.1,0.0,3.8,32.3,17.6,52.4,30.0,23.04,10.4,1.03,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-02-01,2382,137.7,388.3,85.2,81.6,34.1,6.5,642,4247,750,61.4,93.8,13,29,143,520,-131,95.6,1550,832,16,86.2,13.8,0.0,0.0,10.1,22.9,64.4,12.7,6.02,11.63,0.08,0,0.0,1.0,0.0,1.0,0.0,1.6,0.0,0.0
2026-02-02,2303,135.7,392.1,80.2,65.7,28.1,8.7,903,5977,1204,75.9,100.0,14,31,144,522,-130,92.9,638,1665,20,93.2,6.8,0.0,0.0,23.8,23.0,66.3,10.7,8.54,7.04,0.15,0,0.0,0.0,0.0,1.0,0.9,1.0,0.0,0.0
2026-02-03,2272,122.9,287.9,50.4,72.8,74.5,17.2,519,4692,1794,78.1,96.7,10,30,76,376,-89,99.1,601,1671,15,73.5,5.9,20.6,0.0,3.0,21.2,49.8,29.0,35.82,11.88,0.11,0,1.33,1.0,6.0,1.0,0.0,0.0,1.33,0.0
2026-02-04,2385,130.5,356.3,80.5,80.5,52.4,10.9,526,3767,2623,71.3,98.3,11,30,71,366,-9,97.3,1091,1294,15,85.2,4.9,9.8,0.0,9.0,21.6,58.9,19.5,22.07,11.76,0.09,0,0.67,1.0,3.0,0.0,1.0,0.0,0.0,0.0
2026-02-05,2737,148.6,316.0,66.2,51.2,103.9,40.5,704,5495,4098,85.8,100.0,12,33,27,272,44,96.2,1939,798,19,74.1,13.4,12.5,0.0,12.8,21.3,45.2,33.5,36.35,17.56,1.04,0,0.53,0.0,3.0,1.0,0.0,1.0,0.0,0.0
2026-02-06,2073,116.0,348.8,57.4,94.3,29.0,9.4,677,4815,1233,63.5,94.1,13,31,73,370,-21,96.5,699,1374,18,91.6,8.4,0.0,0.0,11.8,21.9,65.8,12.3,9.14,6.71,0.22,0,0.0,1.9,0.0,1.0,0.0,1.0,1.33,0.0
2026-02-07,2438,118.8,332.8,77.5,77.2,72.9,19.1,647,4251,1792,61.7,91.6,10,32,138,509,-176,94.3,1408,1030,14,93.6,0.0,6.4,0.0,19.1,19.3,54.1,26.6,32.54,13.25,0.43,0,0.67,1.0,2.0,0.0,1.2,0.0,0.0,0.0
2026-02-08,1211,71.4,187.3,59.6,36.7,25.5,8.4,502,3405,247,66.5,88.1,13,32,120,471,-283,94.0,433,778,14,87.1,12.9,0.0,0.0,20.1,22.6,59.3,18.1,5.76,2.67,0.14,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-02-09,1812,102.0,239.9,62.6,50.1,56.9,15.7,571,3561,1043,57.8,93.8,9,29,98,423,-184,94.6,230,1583,13,78.5,8.6,12.9,0.0,13.5,21.7,51.0,27.3,23.38,8.46,0.16,0,0.67,0.0,3.0,2.0,0.0,1.0,0.0,0.0
2026-02-10,2634,142.9,395.8,104.3,91.5,61.6,17.2,812,5423,1793,73.5,99.5,14,29,80,385,11,94.2,0,2634,21,84.5,6.6,8.9,0.0,14.8,21.1,58.4,20.5,26.06,11.07,0.22,0,0.67,1.0,3.0,1.0,0.0,1.0,1.33,0.0
2026-02-11,2041,102.6,337.9,72.0,54.4,37.4,13.0,582,3795,1644,71.4,99.6,11,31,85,396,-58,96.4,578,1463,16,88.0,12.0,0.0,0.0,12.0,19.5,64.4,16.1,10.51,8.7,0.42,0,0.0,0.0,0.0,1.0,1.9,1.0,0.0,0.0
2026-02-12,2392,112.7,379.2,118.0,61.6,48.0,19.3,522,3063,1774,62.8,96.0,10,29,80,385,-6,88.0,636,1756,16,90.2,9.8,0.0,0.0,35.6,18.8,63.2,18.0,14.99,8.7,0.79,0,0.0,1.0,0.0,0.0,0.0,1.2,0.0,1.0
2026-02-13,2328,130.1,383.5,113.2,77.5,40.9,11.0,919,5601,2477,78.5,100.0,14,30,81,387,-4,95.0,1090,1238,21,91.3,8.7,0.0,0.0,16.8,21.5,63.3,15.2,9.83,8.46,0.17,0,0.0,0.0,0.0,1.0,1.25,1.0,0.0,0.0
2026-02-14,2132,74.7,256.8,79.3,43.1,93.3,34.2,416,3084,2459,75.5,89.2,7,31,126,483,-227,87.1,2132,0,9,89.0,0.0,11.0,0.0,43.1,13.8,47.4,38.8,35.0,14.84,0.77,0,0.67,0.0,3.0,0.0,1.25,0.0,0.0,0.0
2026-02-15,2739,126.8,406.3,122.9,76.6,74.4,31.3,747,4744,2847,64.4,97.8,10,29,258,766,-359,88.7,1526,1214,17,90.4,6.9,2.6,0.0,33.1,18.1,58.0,23.9,23.38,12.57,1.02,0,0.0,0.9,0.0,1.0,0.0,1.0,0.0,0.0
2026-02-16,2236,163.8,318.8,76.8,96.5,50.3,13.1,805,5045,1361,72.6,100.0,13,31,77,379,-60,97.6,1100,1136,18,94.3,5.7,0.0,0.0,7.8,27.5,53.5,19.0,6.89,4.15,0.14,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-02-17,2913,123.1,485.9,155.5,99.4,61.8,19.1,862,5477,2083,66.2,96.8,13,30,311,855,-370,91.1,840,2073,19,98.1,1.9,0.0,0.0,29.7,16.5,64.9,18.6,25.64,11.46,0.42,0,0.67,1.0,0.0,1.0,0.0,1.0,1.33,0.0
2026-02-18,2152,108.0,302.8,80.1,46.3,57.9,22.8,517,3069,1755,49.2,94.1,9,29,124,479,-176,84.4,1416,737,13,92.7,7.3,0.0,0.0,47.7,20.0,56.0,24.1,17.0,12.56,0.48,0,0.0,0.0,0.0,1.0,0.75,1.0,0.0,0.0
2026-02-19,2394,132.9,350.4,86.3,84.8,59.0,16.6,756,5301,1497,73.9,98.0,14,28,118,466,-116,93.4,0,2394,21,83.0,7.2,9.8,0.0,13.2,21.6,56.9,21.5,25.16,10.19,0.21,0,0.67,1.0,3.0,1.0,0.0,1.0,1.33,0.0
2026-02-20,1876,103.8,246.2,32.0,40.7,59.0,20.5,477,3392,4374,73.7,99.4,9,30,136,505,-258,96.5,1876,0,12,83.0,11.3,5.6,0.0,11.8,21.5,51.0,27.5,15.83,15.31,0.8,0,0.0,0.0,0.0,0.0,1.25,0.0,0.5,0.0
2026-02-21,3051,118.1,478.2,141.6,33.9,74.6,34.5,472,3069,2028,55.6,97.5,7,29,397,855,-377,87.4,1554,1497,16,88.8,6.4,0.0,4.8,37.5,15.5,62.6,22.0,22.85,10.89,1.44,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2026-02-22,1922,100.2,236.1,39.4,44.8,67.5,22.7,440,3852,2114,45.8,93.9,7,31,199,639,-403,85.0,1922,0,10,96.1,0.0,0.0,3.9,50.5,20.5,48.4,31.1,21.32,12.01,0.59,0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-23,2145,96.7,340.7,71.5,48.4,49.3,12.6,505,3752,2590,67.5,97.2,12,28,113,456,-115,89.4,1037,1108,14,94.5,5.5,0.0,0.0,26.4,17.6,62.1,20.2,19.33,12.72,0.16,0,0.67,0.0,0.0,1.0,0.9,0.0,0.0,1.0
2026-02-24,2672,179.5,292.6,46.9,62.8,89.6,40.3,714,4880,1212,72.9,100.0,12,28,82,389,-97,94.6,1348,1323,20,58.1,13.2,25.4,3.2,9.1,26.6,43.4,29.9,32.32,7.17,3.29,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-02-25,1415,72.2,243.3,48.0,57.7,21.9,9.4,572,3641,293,64.9,91.2,8,28,97,421,-178,93.6,865,550,11,92.0,2.7,0.0,5.3,12.4,19.8,66.7,13.5,6.95,3.51,0.22,0,0.0,0.9,0.0,1.0,0.0,1.0,0.0,0.0
2026-02-26,2444,126.0,341.7,91.4,71.7,66.8,21.9,569,4324,1964,75.1,100.0,11,28,108,445,-103,90.8,395,2049,17,81.8,5.5,9.6,3.1,21.9,20.4,55.3,24.3,26.96,10.62,0.58,0,0.67,1.0,3.0,0.0,0.0,0.0,1.33,0.0
2026-02-27,2025,90.9,326.5,115.6,47.4,45.0,18.0,674,4208,1112,48.0,93.9,12,29,182,603,-277,83.7,1043,982,15,96.6,3.4,0.0,0.0,51.8,17.5,63.0,19.5,14.61,8.09,0.56,0,0.0,0.0,0.0,1.0,0.0,1.2,0.0,1.0
2026-02-28,2883,166.6,479.3,132.1,83.0,42.8,13.9,1039,6152,2324,73.4,100.0,14,31,362,855,-376,92.0,1183,1700,19,91.9,8.1,0.0,0.0,26.6,22.4,64.6,13.0,12.83,10.43,0.41,0,0.0,0.0,0.0,1.0,1.25,1.0,0.75,0.0
2026-03-01,2848,111.5,354.5,100.7,74.9,112.6,37.1,524,4368,2193,77.7,94.3,9,29,137,507,-152,89.5,1470,1377,14,83.0,0.6,16.4,0.0,30.5,15.5,49.3,35.2,47.75,15.94,0.67,0,1.33,1.0,6.0,0.0,0.0,0.0,1.33,0.0
2026-03-02,1394,79.1,160.7,41.0,20.0,48.7,17.3,227,2348,2563,65.9,81.3,8,31,92,411,-250,98.5,1207,187,12,71.3,17.5,11.2,0.0,5.1,22.6,46.0,31.3,16.27,10.01,0.44,0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
2026-03-03,2060,113.0,361.3,100.8,82.3,26.9,9.2,823,6129,1078,77.1,98.2,15,32,121,473,-111,94.3,185,1875,22,91.6,8.4,0.0,0.0,19.1,21.1,67.6,11.3,8.86,5.71,0.2,0,0.0,1.0,0.0,1.0,0.0,1.0,1.33,0.0
2026-03-04,1414,105.5,214.5,56.1,52.8,23.2,7.8,762,5422,743,75.9,97.5,12,32,85,396,-181,89.9,636,778,15,88.9,11.1,0.0,0.0,33.8,28.3,57.6,14.0,7.04,5.29,0.14,0,0.0,0.0,0.0,1.0,0.75,1.0,0.0,0.0
