date,name,type,moving_time_s,elapsed_time_s,distance_m,elevation_m,calories,training_load,intensity,avg_hr,max_hr,avg_power_w,np_w
2026-02-09,💆‍♂️(Nuotatina Defa),Swim,2845,2891,2250.0,,450,26,56.910053,116,140,,
2026-02-09,‼️(Doppietta),Run,4018,4027,15018.9,164.0,967,72,80.333336,135,150,239,241
2026-02-10,🦞(Selvinata Lobster),Ride,5933,5934,40927.16,708.0,1000,80,69.67213,131,169,,
2026-02-11,Bergamo Running,Run,4584,4889,16020.12,505.0,1098,85,81.666664,148,175,232,245
2026-02-12,♨️ (Vapore Acqueo),Ride,6188,6276,38180.1,751.0,1062,80,68.193924,129,156,,
2026-02-13,🏍️(Cannondale Back),Ride,6315,6449,43155.07,1101.0,1043,81,67.95276,128,160,,
2026-02-14,♥️(My Valentine),Run,7411,8203,26015.98,562.0,1791,126,78.333336,149,183,229,235
2026-02-15,🐺(Lupo Lucio),Ride,11054,11319,78953.69,1621.0,2463,258,91.6,148,185,198,229
2026-02-16,🍕(La Pizza di Ian),Run,4352,4352,15036.1,460.0,1045,77,79.666664,156,181,228,239
2026-02-17,🐇(Bunny di Carnevale),Ride,14838,15809,101441.62,2002.0,3257,311,86.8,148,185,194,217
2026-02-18,🍔(HB and pre WR 10),Run,4242,4359,15132.79,483.0,1033,75,79.666664,153,178,231,239
2026-02-18,🔟(We Run For Christmas 10),Run,3253,12789,11077.46,304.2,738,49,73.666664,132,170,204,221
2026-02-19,🍕(Pizza e aragoste),VirtualRide,4502,4502,47440.5,0.0,1073,92,85.6,,,214,214
2026-02-19,🍕(Pizza Doesn't Float),Swim,2758,2815,2150.0,,430,26,58.150692,118,137,,
2026-02-20,🏇(L'anno del cavallo),Run,4554,4722,16333.45,483.0,1111,82,80.666664,146,168,231,242
2026-02-20,🔙(Extra 1 h),Ride,3586,3628,23393.89,458.0,733,54,73.22076,133,166,,
2026-02-21,🏇(L'anno del cavallo / 2),Ride,11124,11906,94015.52,1118.0,2731,268,93.2,153,185,217,233
2026-02-21,,,,,,,,,,,,,
2026-02-22,🐝(Alveo Lab Marathon),Run,11752,13071,42220.83,784.0,2882,199,78.0,146,177,231,234
2026-02-23,💼(Back 2 Work),Ride,7229,23539,54709.86,541.0,1575,113,74.98963,132,177,,
2026-02-24,🤏(Dettagli),Run,5063,5155,17041.54,578.0,1234,82,76.333336,154,182,221,229
2026-02-25,🐂(Etoro Alchimia),Swim,3116,3184,2500.0,,500,27,55.655315,115,134,,
2026-02-25,🐂(Double Bull),Run,4062,4106,15023.59,164.0,1025,70,79.0,139,156,234,237
2026-02-26,6️⃣(6 AM Selvino),Ride,7801,8501,51274.08,873.0,1500,108,70.524994,133,173,,
2026-02-27,🥠(Biscotti),Ride,6490,6524,42101.77,1186.0,1568,172,97.6,148,182,216,244
2026-02-27,🚡(Vodalata),BackcountrySki,2955,12061,4504.76,427.0,216,10,33.359085,83,108,,
2026-02-28,🧵(Un colle alla volta),Ride,14870,16015,106514.15,2213.0,3397,362,93.6,139,178,203,234
2026-03-01,🎃(Zucca e amo),Run,7457,8791,27313.39,404.0,1929,137,81.333336,160,184,241,244
2026-03-02,😴(Monday shakeout),Swim,2926,3040,2300.0,,460,21,50.726513,107,126,,
2026-03-02,🫘(Stasera Burrito),Run,4090,4093,15022.81,148.0,1029,71,79.0,147,174,236,237
2026-03-03,🍎(Strudel e Selvino),Ride,6635,6763,45844.42,849.0,1507,121,80.46986,145,174,,
2026-03-04,🛌(T2 and hills),Run,4836,4980,17019.85,312.0,1159,85,79.333336,145,168,229,238
2026-03-05,💻(Remote PC setup),Ride,9597,26019,62277.84,1170.0,1991,143,73.21003,134,165,,
2026-03-06,🚧 (Deviazioni),Ride,6633,6633,45014.44,1014.0,1490,153,91.2,153,185,200,228
2026-03-07,🕊️(Ganda Marti),Run,9533,12340,30019.05,1493.0,2308,161,78.0,159,185,213,234
2026-03-08,,,,,,,,,,,,,
2026-03-08,Bergamo Cycling,Ride,17858,21492,107114.27,1533.0,2802,236,67.84638,131,174,,
2026-03-09,🫠(Scioglimento Monday),Swim,3127,3188,2500.0,,500,26,54.502163,113,126,,
2026-03-09,🤡(Recovery Double),Run,4102,4102,15010.92,165.4,1015,71,79.0,135,157,235,237
2026-03-10,,,,,,,,,,,,,
2026-03-10,Morning Ride,Ride,3904,3905,23432.78,465.0,786,49,67.21936,129,154,,
2026-03-10,Morning Ride,Ride,4084,4180,32860.02,285.0,976,74,80.7158,144,170,,
2026-03-11,💰(Tre Soldi Half),Run,6035,6665,21193.17,585.0,1449,99,76.666664,152,185,223,230
2026-03-12,🪙(GLD in bocca),Ride,8892,9691,59365.05,1050.0,1578,119,69.14658,131,160,,
2026-03-13,"👀(Il solito, grazie)",Ride,6551,6592,42084.17,1193.0,1576,172,97.2,144,185,215,243
2026-03-14,"🥐(Il solito, grazie)",Run,7628,8254,27014.05,561.0,1895,130,78.333336,154,185,228,235
2026-03-15,🐜(Formiche e formicai),Ride,15593,16793,100104.06,2061.0,2799,238,74.01291,134,172,,
2026-03-16,🍽️(Pizzoccheri e Carri),Run,4585,4798,16103.44,509.0,1075,76,77.0,142,159,222,231
2026-03-17,🏴‍☠️(Pighet per scaldarsi),Ride,6996,7433,38117.35,1024.0,1410,104,71.85698,136,172,,
2026-03-17,2️⃣(Lambo two),Run,4404,4415,15607.07,553.0,1057,80,80.666664,148,168,229,242
2026-03-18,👀(The 2 min miracle),Swim,3102,3141,2600.0,,520,22,50.222435,107,119,,
2026-03-18,🎈(Red bath effortless),Run,4060,4077,15019.5,153.25,1028,71,79.333336,149,178,235,238
2026-03-19,⏫(Selvino e Direttissima),Ride,6999,7946,35682.18,1169.0,1080,74,61.532448,120,153,,
2026-03-20,🙏(Per Bertasa),Run,4054,4094,14031.51,475.0,1003,70,79.0,156,179,225,237
2026-03-20,💼(Bike 2 Work),Ride,3040,3065,27986.26,44.0,753,51,77.66297,138,163,,
2026-03-21,🏟️(La Città Eterna),Run,2727,3485,10196.78,257.0,655,43,75.333336,133,160,211,226
2026-03-22,Rome Running,Run,9841,9845,42809.75,1002.0,2836,235,92.666664,166,182,275,278
2026-03-23,🧁(Regoli d'oro),Run,4024,6022,12695.56,399.0,875,50,66.666664,134,166,190,200
2026-03-24,😪(Affannoso),Ride,6935,7047,46042.7,851.0,1232,84,66.00071,127,153,,
2026-03-25,👀(Restart),Run,4619,4841,16012.24,275.0,1086,75,76.333336,149,174,220,229
2026-03-25,🩲(Un Secondo Alla Volta),Swim,2965,3012,2500.0,,500,26,56.110027,116,137,,
2026-03-26,🪿(Pernice),Ride,8342,9291,54418.94,931.0,1914,168,85.0149,149,183,,
2026-03-27,🏓(Padel e Padellone),Ride,6567,6583,42114.39,1187.0,1510,163,94.4,146,185,204,236
2026-03-28,🤏(Poco e Male),Ride,13109,13965,83361.17,2001.0,2707,262,84.8,151,185,181,212
2026-03-29,Gazzaniga Running,Run,10023,10809,32336.07,987.7116,2411,165,77.0,161,185,215,231
2026-03-30,Gazzaniga Cycling,Ride,10294,26190,71964.42,1350.0,2284,221,88.0,152,185,197,220
2026-03-31,😪(Why Do Swimming Pools Open),Run,4438,4534,16016.79,70.0,1126,73,77.0,151,181,226,231
2026-03-31,👀(Unexpected),Swim,3188,3271,2700.0,,540,26,53.75668,113,134,,
2026-04-01,💆‍♂️(Relaxing Alt-Selvino),Ride,7721,7857,49331.87,1367.0,1746,188,93.6,129,164,201,234
2026-04-02,💓(Val De Gru),Run,5051,5224,14272.56,484.70337,1131,68,69.666664,148,167,188,209
2026-04-02,✌️(Another Double Fagianata),Swim,2988,3045,2500.0,,500,23,52.15463,111,130,,
2026-04-03,🐓(Prima che il gallo canti - 3 volte),Ride,19925,21037,139176.25,2760.0,4300,406,85.6,150,181,191,214
2026-04-04,🍕(Valentino's Affair),Run,9333,12885,30029.07,963.86816,2119,160,78.666664,147,178,217,236
2026-04-05,🗿(Easter (l)Eggs),Ride,17725,18706,124149.07,2501.0,4098,399,90.0,149,185,204,225
2026-04-06,🐔(Brioche del mese half),Run,6118,7408,21328.09,256.0,1438,102,77.333336,142,170,223,232
2026-04-07,🪰(Prati Alti),Ride,7634,10501,52306.57,765.0,1554,113,71.713715,135,166,,
2026-04-08,🥐(Raisins Half),Run,6197,6800,21704.58,301.0,1712,99,76.0,170,185,221,228
2026-04-08,😅(Garmin Gone),Swim,3025,3127,2600.0,,222,18,46.070625,100,117,,
2026-04-09,🍜(Noodles a nudo),Ride,8183,8193,54084.89,1015.0,1446,111,69.85071,132,165,,
2026-04-10,🌚(Buio),Ride,8953,9242,58155.69,1416.0,1863,191,87.6,133,169,183,219
2026-04-10,🌚(Doppio Buio),Swim,3238,3347,2750.0,,550,27,54.462166,113,128,,
2026-04-11,🍕(Valentino's Double),Run,7789,8351,27041.64,388.7249,1841,127,76.666664,135,162,223,230
2026-04-12,🏴‍☠️(Montecampione 1800),Ride,20270,21339,132496.67,3154.0,4602,452,89.6,146,185,203,224
2026-04-13,🕕(CSC 6AM Club),Swim,3567,3653,3000.0,,600,41,63.89826,126,146,,
2026-04-13,2️⃣(Doppietta),Run,4373,4374,15020.62,331.0,1057,75,78.333336,153,171,225,235
2026-04-14,💤(Pösa ü Falí Half),Run,6986,7008,22870.33,658.0,1714,117,77.666664,154,185,219,233
2026-04-15,💆‍♂️(San Pellegrino Spa),Ride,10541,44282,72294.63,1364.0,2308,225,87.6,132,172,194,219
2026-04-16,🏗️(Val de Su e Giù),Run,4908,5528,15012.31,472.1648,1057,78,75.666664,137,161,206,227
2026-04-16,2️⃣(Depleted Double),Swim,2985,3129,2600.0,,520,22,50.586224,109,127,,
2026-04-17,🌄(Miragolo a colazione),Ride,9266,9481,64630.25,1284.0,2000,199,88.0,143,168,191,220
2026-04-18,🆗(ok san marco),Ride,18611,20528,130435.31,3028.0,4427,469,95.2,137,171,212,238
2026-04-19,🌦️(Spring Random Walk),Run,6990,8899,24204.23,266.12622,1719,111,75.666664,149,172,220,227
2026-04-20,🌄(Ganda and Boccola to Work),Ride,10720,44163,77198.08,1487.0,2514,270,95.2,138,183,210,238
2026-04-21,🎇(Fratellone),Run,4701,4795,16008.99,351.0,1128,79,78.0,152,185,223,234
2026-04-21,🍫(Choco double?),Swim,2903,3040,2500.0,,500,19,48.349377,104,123,,
2026-04-22,🍃(New Fav Loop),Ride,8756,10098,56852.12,1539.0,2047,230,97.2,138,174,208,243
2026-04-23,3️⃣3️⃣(Di Christo),Run,10160,11026,33027.28,964.0,2511,166,76.666664,160,185,216,230
2026-04-24,🍌(Cattelan and Fuorisalone),Ride,9578,42117,65297.31,1234.0,2141,150,74.747375,139,171,,
2026-04-25,💆‍♂️(Gravel Chill),Ride,15620,19109,82088.46,2557.0,2517,194,65.347176,127,169,,
2026-04-26,🚤(Sarnico Lovere 2026),Run,5493,5493,24850.52,389.58447,1643,148,98.333336,166,178,293,295
2026-04-26,💖(Lovere - Marti - Lovere),Run,1692,2031,5470.69,355.67447,387,21,67.333336,142,174,193,202
2026-04-27,🐴(Beati' gli ultimi),Ride,10781,44477,77264.11,1485.0,2402,249,91.2,133,175,198,228
2026-04-28,💆‍♂️(Relaxing and Ok),Swim,2867,2946,2500.0,,500,21,51.128345,110,124,,
2026-04-28,👃(Nose until no nose),Run,4671,4714,16201.26,221.18521,1024,77,77.0,130,158,219,231
2026-04-29,🔂(One Year Clavicle Test),Ride,10026,27833,72568.33,1195.0,2090,144,71.77427,134,170,,
2026-04-30,❤️‍🩹(17 Zoppi),Run,5149,5212,17516.56,350.0,1175,86,77.333336,133,154,221,232
2026-05-01,🧀(Taleggio Ride),Ride,21160,24443,151459.25,3311.0,4880,519,94.0,143,185,205,235
2026-05-02,➡️(Valzurio Trail 2026),Run,9062,9132,24290.84,1433.5715,2147,157,79.0,159,185,204,237
2026-05-03,☠️(Dead and Almost Dead),Ride,14524,16317,98763.88,2108.8894,3062,604,122.333336,146,185,346,367
2026-05-04,🥶(Chilling Hour),Swim,3634,3742,3000.0,,600,57,74.86672,141,159,,
2026-05-04,Bergamo Running,Run,4168,4169,15019.32,57.63098,963,70,77.666664,131,143,232,233
2026-05-05,🌫️(Foggy Farno),Ride,7824,8694,47100.51,1303.0,1365,95,66.04308,126,153,,
2026-05-06,Bergamo Running,Run,6276,6322,21100.69,355.7965,1477,101,76.0,149,177,217,228
2026-05-07,🌪️(Lenticolare Test),Ride,11295,12347,110113.22,743.0,1869,155,68.38781,132,172,,
2026-05-08,Gazzaniga Running,Run,4659,4682,16015.98,356.66385,1060,79,78.0,136,168,223,234
2026-05-08,2️⃣(Extra 2 hours),Ride,6845,7230,42913.96,1276.0,1635,178,96.8,127,157,214,242
2026-05-09,👀(Selvinos),Ride,15840,16981,94668.04,3004.0,3652,392,94.4,149,185,206,236
2026-05-10,🎦(Stupid Marathon),Run,11659,12449,42221.11,268.4692,2956,184,75.333336,165,185,221,226
2026-05-11,🪇(Post Marathon Shakes),Run,4657,4922,16026.94,304.61926,1136,76,76.666664,155,177,221,230
2026-05-11,📏(Problemi di misura),Swim,2849,3168,2175.0,,430,27,58.277153,117,145,,
2026-05-12,⚫(BlackRock),Ride,9948,10676,89152.95,1063.0,2297,191,82.08858,147,185,,
2026-05-13,⛱️(Avaro Permesso),Ride,18291,20424,123980.95,2755.0,4183,412,90.0,137,169,204,225
2026-05-14,🫚(Gingery Humid 17),Run,5161,5201,17514.78,357.4916,1187,86,77.666664,143,173,223,233
2026-05-15,🈁(Kombucha Half),Run,6121,6610,21156.62,401.4834,1388,100,76.666664,138,161,221,230
2026-05-15,☑️(Another Double in the Books),Swim,2995,3105,2600.0,,520,24,53.381683,111,122,,
2026-05-16,🍝(Tris 33 di primi),Run,9406,9944,33026.36,459.54623,2340,159,78.0,161,185,227,234
2026-05-17,🍆(Dezzo - Pora - Caponata),Ride,18348,20936,124242.44,3003.0,4273,402,88.8,148,185,199,222
2026-05-18,💆‍♂️(Che Chill),Swim,3316,3450,2825.0,,565,25,51.571064,110,124,,
2026-05-18,2️⃣(Double Easy),Run,4042,4122,15009.79,56.89012,945,72,80.0,137,159,238,240
2026-05-19,🍳(Tour de Padel Zambla),Ride,9797,10130,68833.1,1555.0,2235,228,91.6,141,174,203,229
2026-05-20,❣️(Ganda to Work),Ride,11183,45027,80031.08,1442.0,2399,230,86.0,127,171,189,215
2026-05-21,🌁(Summer Fogs),Swim,3234,3325,2800.0,,560,25,52.37429,111,128,,
2026-05-21,🫠(Farinata Double),Run,5054,5087,17300.72,341.8152,1102,83,77.0,134,162,222,231
2026-05-22,🎢(Amusement Park),Ride,8964,9663,53913.01,1728.0,2037,211,92.0,138,167,203,230
2026-05-23,🥙(Nella Terra della Piada Half),Run,6846,9860,24441.81,58.283714,1640,102,73.333336,139,175,215,220
2026-05-24,9️⃣(Nove Colli 2026),Ride,24383,24530,196997.98,3796.0,5911,650,98.0,140,166,218,245
2026-05-25,9️⃣(Nove Scogli),OpenWaterSwim,2613,2750,2020.32,,399,21,52.96409,112,132,,
2026-05-26,🌡️(Caldo ma Chill),Run,5139,5176,16011.13,551.6278,1105,79,74.333336,137,162,210,223
2026-05-26,🌞(Val de Gru e Ganda),Ride,7265,8142,37688.43,1227.0,1180,85,64.19667,125,161,,
2026-05-27,🫪(Hot),Run,5632,5724,18520.58,363.4699,1269,86,74.0,149,177,214,222
2026-05-27,🎢(Sali-Scendi),Swim,3250,3363,2750.0,,550,28,55.537872,116,129,,
2026-05-28,🍚(Valbondione Ri(c/d)e),Ride,8076,8385,72034.91,723.0,1939,145,80.39649,146,183,,
2026-05-29,🩷(Giro d'Italia 2026),Ride,16768,35250,100728.13,3252.0,3933,412,94.0,139,185,206,235
2026-05-30,🥙(9 PM kebab),Run,7869,8327,27016.22,399.63748,1837,130,77.0,133,172,223,231
2026-05-31,🚡(Lago Moro),Ride,21869,25101,134253.92,3152.0,3459,275,66.59048,128,161,,
2026-06-01,🍰(Scrostare ieri),Swim,3028,3138,2600.0,,520,21,49.615913,107,118,,
2026-06-01,🧊(S-tofu),Run,4986,4988,16011.69,573.3559,1097,80,76.0,125,149,215,228
2026-06-02,🚿(Warm Showers),Ride,18201,20286,112670.8,2800.0,3326,317,78.90411,141,181,,
2026-06-03,🪬(Miragolo to Work),Ride,12337,45266,87024.68,1601.0,2396,151,66.4,136,166,68,166
2026-06-04,👑(Queen Half Marathon),Run,6025,7130,21103.82,252.1036,1467,103,78.333336,132,156,228,235
2026-06-04,🥱(Noiosi oggi),Swim,3318,3413,2800.0,,560,30,56.627296,118,133,,
2026-06-05,🍀(Lucky 17),Run,5192,5279,17401.6,349.82355,1191,99,82.666664,149,179,224,248
2026-06-05,🍝(Carbo-capitalism Valbondione),Ride,7553,7828,71198.24,721.0,1224,89,65.10927,127,159,,
2026-06-06,🚿(Metà bagnata),Run,4427,5518,14064.39,355.16644,920,70,75.333336,135,171,209,226
2026-06-06,😲(Metà asciutta),Run,4064,4068,13209.3,326.18784,775,64,75.0,125,140,213,225
2026-06-07,🔟(Coppa Asteria 2026),Ride,26197,30766,181182.06,3699.0,4624,369,70.838776,132,166,,
2026-06-08,🐚(Il mare in una conchiglia),Swim,3089,3159,2625.0,,525,12,37.22235,88,109,,
2026-06-08,🧠(Antenne Mentalist),Run,4513,4994,14134.68,503.3589,982,74,76.666664,132,161,213,230
2026-06-09,✨(Incontri),Run,5368,5372,17401.69,346.14005,1274,82,74.0,158,182,213,222
2026-06-09,,,,,,,,,,,,,
2026-06-10,🌦️(Slalom nella pioggia),Ride,10692,39721,74719.61,1220.0,1995,132,66.57023,128,172,,
2026-06-11,Gazzaniga Running,Run,4198,4249,14011.07,224.68536,917,66,75.333336,133,157,216,226
2026-06-11,😌(Active Recovery / 2),Ride,6618,6650,58544.19,593.0,1228,98,72.84819,135,179,,
2026-06-12,🔨(IRONMAN 70.3 on a 9-5 / 1),Run,6136,6869,21304.28,243.14465,1358,99,76.333336,129,154,222,229
2026-06-12,🔨 (IRONMAN 70.3 on a 9-5 / 2),Swim,2539,2611,2150.0,,430,16,47.34179,104,121,,
2026-06-12,🔨 (IRONMAN 70.3 on a 9-5 / 3),Ride,9315,9917,92282.98,505.0,1434,98,61.52567,123,151,,
2026-06-13,🤡(Defa or Tapering?),Run,7150,7985,25026.54,390.5686,1607,120,77.666664,128,163,223,233
2026-06-14,⚫🟡(Berghem Mola Mia Lonk 🥇),Ride,23515,25876,181014.27,3840.0,4140,339,71.35082,133,171,,
2026-06-15,🧐(Mola Mia 17),Run,5358,5546,17401.19,344.18805,1041,81,73.666664,113,132,213,221
2026-06-15,✨(Easy but good),Swim,3491,3594,3000.0,,600,21,46.147346,101,120,,
2026-06-16,🥶(Freddo?!),Ride,6683,7174,57607.08,529.0,1859,159,92.54044,157,185,,
2026-06-17,🔁(Ganda Pre/Post),Ride,12384,45903,88571.03,1773.0,2719,271,88.8,140,183,195,222
2026-06-18,🔟(The Ten Days Rule),Run,5149,5172,17304.52,345.53537,1274,83,76.333336,161,184,220,229
2026-06-18,🌞(Fresh Chickpeas),Swim,3438,3516,3000.0,,600,28,53.551003,113,131,,
2026-06-19,"🐝(Dates, Walnuts, Coconut)",Ride,7152,8035,65059.11,771.0,1227,84,64.90665,127,163,,
2026-06-20,7️⃣(T-7 Random Test Bike),Ride,12842,14214,128583.37,803.0,2233,150,63.931164,122,173,,
2026-06-20,Nembro Running,Run,3016,3114,12505.33,52.25888,819,65,88.0,159,173,261,264
2026-06-20,🔚(AlbenFest DNF),Hike,6585,9314,4998.4,533.0,418,18,29.90256,77,111,,
2026-06-21,🧘‍♂️(Peace and Chill),Ride,10606,11573,57081.83,1939.0,2077,153,71.949234,134,175,,
2026-06-22,🏁(Race Week),Run,5073,5075,17292.7,344.24347,1262,86,78.0,160,185,225,234
2026-06-22,🏁(Race Week again),Swim,2605,2732,2300.0,,460,12,40.360367,93,110,,
2026-06-23,🙏(For Oliver),Ride,6204,6218,60449.1,557.0,1147,85,70.15688,132,159,,
2026-06-24,💦(Finally Sweat),Run,4191,4195,14603.57,326.1066,957,76,80.666664,137,168,231,242
2026-06-24,🤞(Last Double),Swim,3169,3298,2750.0,,550,47,72.187004,139,153,,
2026-06-25,🍰(The Cherry On Top),Ride,6847,7436,67226.29,490.0,1597,122,80.0905,145,177,,
2026-06-26,🆓(Friburgo Friday),Run,3429,5718,11358.07,67.61763,787,46,69.666664,131,146,204,209
2026-06-27,🥲(Scacciapensieri Ride),Ride,3760,4536,31460.0,356.0,669,42,62.90532,123,153,,
2026-06-28,Ⓜ️(Ironman Frankfurt / Run?),Run,6466,7389,23166.14,217.38103,1530,100,74.666664,138,166,221,224
2026-06-29,👀(Caffè dalla Silvana),Hike,2119,6517,2776.31,64.0,145,7,32.16998,74,114,,
2026-06-30,⛰️(Off Season Dolomitico),Ride,5158,5422,30712.91,971.0,1105,116,90.0,116,152,189,225
2026-07-01,🅱️(2B me),Ride,17092,20944,87102.05,2783.0,2941,251,71.00795,134,183,,
2026-07-02,🌞(Gardena Moon/Sun Rise),Run,5113,5566,16571.17,585.2527,1256,85,77.333336,153,180,219,232
2026-07-02,✌️(Spatzle and Gulash),Ride,4588,4992,28699.68,978.0,1108,123,98.4,135,161,217,246
2026-07-03,🏔️(Marmolada e Marmotte),Ride,12861,16585,64723.06,2145.0,2137,181,69.97622,132,183,,
2026-07-04,🕊️(Pax at Col Alt),Ride,5820,19452,29576.12,1071.0,1167,97,77.6,123,165,83,194
2026-07-05,🕊️(Maratona dles Dolomites 2026),Ride,15143,15288,104297.89,3141.0,3683,397,97.2,141,171,218,243
2026-07-06,↩️(Cysts Monday),Ride,6544,23483,55723.75,543.0,1451,129,84.4,132,168,197,211
2026-07-07,🧱(Ganda Rebuild),Ride,6009,6796,18678.35,664.0,1464,119,84.281075,147,177,,
2026-07-08,🐕(Cane-derli),Run,4550,4554,15009.17,332.71094,1064,72,75.666664,156,183,217,227
2026-07-09,✊(Resistenza in Malga),Ride,8000,8632,43205.54,1336.0,1662,130,75.96482,138,170,,
2026-07-10,🧘‍♂️(The Ganda Protocol),Ride,7065,7248,40413.95,1447.0,1661,185,97.2,135,163,210,243
2026-07-11,🧘‍♂️(Coca),Hike,8691,13971,9488.35,1222.0,1124,66,49.79348,103,154,,
2026-07-12,🏆(Campione {di forature}),Ride,13107,14214,69415.42,2162.0,3116,298,90.06274,150,185,,
2026-07-13,↩️(Ganda pre and Bergamo back),Ride,9482,43401,72102.96,1214.0,2048,211,89.6,141,185,192,224
2026-07-14,🏛️(Villeggiatura),Run,4431,5279,15137.24,301.80798,1040,72,76.333336,150,185,221,229
2026-07-15,🍃(Fresh Bedulita),Ride,7450,7450,54208.56,986.0,1562,147,84.4,137,175,185,211
2026-07-16,🍃(Fresh Again..),Run,4763,4767,16020.39,358.85754,1141,80,77.666664,156,179,222,233
2026-07-16,🧪(Test Marti Ciclopodistica),Run,964,1008,2640.28,87.895935,202,10,62.0,137,151,167,186
2026-07-16,🧪(Ciclopodistica 2026),Run,602,607,2601.8,79.502625,182,18,102.333336,172,185,280,307
2026-07-17,🐈‍⬛ (Lucky Zambla),Ride,8342,8582,58934.12,1386.0,1851,200,92.8,134,157,197,232
2026-07-18,💣(Orobie Esplosive),Ride,14358,15383,100140.41,2166.0,3181,314,88.8,144,185,196,222
2026-07-18,🎷(Brunone Sas),Hike,9694,12883,7942.03,1469.0,885,38,34.763206,90,124,,
2026-07-19,🥱(Back),Hike,6765,7569,7466.68,30.0,222,11,23.390436,63,97,,
2026-07-20,🌞(Altino Ganda Vol-pak),Ride,6603,6911,42869.45,1258.0,1613,188,101.2,137,178,220,253
2026-07-21,🪔(Fiammella 16),Run,4733,4759,16084.54,215.09085,1035,74,75.0,131,148,218,225
2026-07-22,👋(Bye bye 31),Run,5367,5384,17402.76,345.85388,1280,79,73.0,155,185,211,219
2026-07-23,3️⃣2️⃣(Vaccaro Birthday),Ride,8624,9812,48445.2,1510.0,1894,208,93.2,145,173,194,233
2026-07-24,🥳(Ganda and pies),Run,5977,6378,18422.0,680.5834,1300,93,75.0,145,178,211,225
2026-07-25,🇮🇹 (Il Vittoriale),Ride,9774,10361,55743.87,2019.0,2183,242,94.4,147,185,198,236
2026-07-26,🍝(Lasagne Anna&Zando&Celeste),Run,7264,8390,25012.68,383.78217,1634,119,76.666664,134,170,222,230
2026-07-27,👨‍💻(Work work work),Ride,9137,43513,70022.51,1077.0,2030,198,88.4,132,168,198,221
2026-07-28,👨‍🚀(To the moon?),Run,5881,6110,18437.02,683.40125,1220,94,75.666664,137,159,213,227
2026-07-29,🧠(Brain Food),Run,5173,5291,17344.91,342.96732,1249,83,76.0,158,185,219,228
2026-07-30,🛃(Agentic Age),Run,5881,5881,19077.93,659.3589,1483,100,78.333336,158,179,220,235
2026-07-31,🦟(Oude Farnomont),Ride,6421,6719,34290.52,1149.0,1465,106,76.25812,136,185,,
2026-08-01,🦁(Festa dei Leoni),Run,4848,4853,16019.27,357.30453,1173,76,75.0,162,184,216,225
2026-08-02,👋(Presidential Farewell - Nice Half),Run,5544,7058,21115.66,116.05392,1421,100,80.666664,155,184,235,242
2026-08-03,🐝(Sciallo ma rapido),Ride,6507,6559,42220.98,1176.0,1480,165,95.6,135,159,201,239
2026-08-04,♥️(Che belle le routine),Run,5816,5901,18451.13,683.7196,1343,95,76.666664,158,180,216,230
2026-08-05,🔘(Direttissima e Dots),Ride,9115,25869,66844.56,1000.0,1967,128,70.68767,130,162,,
2026-08-06,🕹️(Nintendo Billionaire),Run,5176,5216,17335.34,345.86044,1263,83,76.0,162,185,217,228
2026-08-07,"🧦(Calzino, Finito)",Ride,6683,6757,42216.15,1176.0,1504,157,92.0,132,162,200,230
